age,gender,heightCm,weightKg,bodyFatPercent,diastolic,systolic,gripForce,sitAndBendForwardCm,sitUpsCounts,broadJumpCm,performanceClass,genderEncoded,bmi,sitUpsCounts_zGender,gripPerLeanMass,genderXgrip
46.0,F,167.5,57.5,23.1,91.0,136.0,24.9,14.0,20.0,146.0,C,0,20.494542214301624,-0.8390998098208644,0.5631254593769435,0.0
36.0,M,177.6,88.5,24.7,91.0,139.0,43.4,6.3,32.0,178.0,D,1,28.058041149257363,-1.112788816404816,0.6512556178299982,43.4
41.0,F,160.5,67.9,33.6,71.0,116.0,27.7,20.0,7.0,164.0,D,0,26.358439844333812,-1.802268911712066,0.6143868552265025,0.0
60.0,M,164.9,67.56,25.0,80.0,120.0,39.0,4.5,24.0,174.0,C,1,24.845533669633102,-1.799443721945921,0.7696862048549438,39.0
43.0,M,173.6,74.4,21.3,81.0,110.0,48.5,13.7,58.0,220.0,B,1,24.68729427254773,1.1188396266037743,0.8283122241805686,48.5
30.0,F,158.2,57.4,27.1,94.0,134.0,35.7,13.22,29.0,148.0,C,0,22.93501001308974,-0.17229043158849405,0.8531566797149454,0.0
39.0,F,156.4,55.5,33.1,67.0,111.0,20.3,10.2,20.0,155.0,D,0,22.689215795291762,-0.8390998098208644,0.5467350758830579,0.0
21.0,M,165.9,64.0,15.7,88.0,147.0,39.7,17.5,57.0,218.0,B,1,23.253439601552312,1.0330077634111363,0.7358392645314354,39.7
37.0,M,167.7,77.3,27.8,102.0,146.0,49.1,15.6,57.0,226.0,A,1,27.48611560027295,1.0330077634111363,0.8797611923183053,49.1
32.0,M,170.3,76.9,20.0,71.0,138.0,41.9,19.1,50.0,230.0,A,1,26.51533044687469,0.4321847210626696,0.681079323797139,41.9
64.0,M,169.8,84.9,23.0,96.0,153.0,50.7,12.9,32.0,170.0,A,1,29.446407538280326,-1.112788816404816,0.7755495388004222,50.7
26.0,M,176.7,72.4,8.0,67.0,127.0,51.7,21.4,56.0,260.0,A,1,23.188116154526377,0.9471759002184982,0.776183041076147,51.7
50.0,M,166.0,64.3,23.7,76.0,118.0,32.6,5.1,24.0,180.0,D,1,23.33430105966033,-1.799443721945921,0.6644802684011097,32.6
30.0,F,152.4,47.8,20.6483,73.0,120.0,26.0,27.8,46.0,167.0,A,0,20.580596716748985,1.0872383939615389,0.6854712052713495,0.0
22.0,F,156.5,54.2,27.0,79.0,123.0,31.6,14.2,38.0,121.0,C,0,22.129449111453628,0.49451894664387636,0.7986655209017843,0.0
38.0,M,171.7,77.0,26.9,84.0,138.0,45.9,7.5,27.0,201.0,D,1,26.118614465167102,-1.5419481323680067,0.8154636061612804,45.9
26.0,F,160.0,48.36,29.8,70.0,123.0,21.0,22.0,22.0,132.0,C,0,18.890624999999996,-0.6909199479914488,0.6185800230465244,0.0
64.0,F,147.0,52.4,36.0,70.0,115.0,24.1,24.7,17.0,126.0,A,0,24.24915544449072,-1.061369602564988,0.7186307251908397,0.0
56.0,M,166.8,64.0,21.4,75.0,132.0,50.7,13.0,36.0,197.0,B,1,23.003180189661215,-0.7694613636342638,1.0078721374045803,50.7
35.0,M,181.2,77.5,14.8,64.0,123.0,49.0,9.1,49.0,203.0,C,1,23.60398423071113,0.3463528578700315,0.74208693018325,49.0
26.0,M,166.3,67.2,22.4,75.0,137.0,45.5,16.8,49.0,241.0,B,1,24.298797101066725,0.3463528578700315,0.8725300687285222,45.5
27.0,F,174.3,57.0,12.3,71.0,124.0,33.9,30.1,68.0,201.0,A,0,18.762041033571215,2.7172168740851115,0.6781491928224209,0.0
43.0,M,176.5,80.62,20.7,99.0,146.0,48.4,15.6,48.0,211.0,C,1,25.87935060870403,0.2605209946773934,0.7570583964189259,48.4
27.0,F,169.8,64.4,24.4,72.0,112.0,30.1,22.3,19.0,141.0,D,0,22.33626201961429,-0.9131897407355722,0.6182424660685529,0.0
45.0,M,166.9,68.2,24.4,77.0,141.0,47.6,16.0,50.0,198.0,A,1,24.483398496748052,0.4321847210626696,0.9232106006299554,47.6
43.0,F,164.0,58.6,30.3,73.0,118.0,29.7,16.8,31.0,156.0,B,0,21.787626412849498,-0.0241105697590784,0.7271534269247529,0.0
24.0,F,165.6,53.3,21.6,69.0,113.0,25.8,26.5,40.0,185.0,A,0,19.435984503722374,0.642698808473292,0.6174139449400774,0.0
21.0,F,157.6,55.3,33.6,63.0,102.0,26.3,21.4,36.0,172.0,A,0,22.2644876188513,0.34633908481446074,0.7162465413189831,0.0
23.0,M,163.0,61.16,12.4,65.0,124.0,38.3,20.8,54.0,218.0,B,1,23.019308216342353,0.775512173833222,0.7148701959976228,38.3
26.0,M,166.0,67.3,23.6,75.0,140.0,32.6,16.1,48.0,220.0,B,1,24.422993177529396,0.2605209946773934,0.6340290797631921,32.6
27.0,F,166.0,46.6,17.5,65.0,104.0,23.1,21.5,23.0,176.0,C,0,16.911017564232836,-0.616830017076741,0.6008583690987125,0.0
60.0,F,159.9,62.7,35.9,83.0,134.0,23.3,8.9,5.0,78.0,D,0,24.52283146009408,-1.9504487735414817,0.5797361081046113,0.0
55.0,F,155.1,47.7,25.60989,88.0,123.0,26.8,29.2,31.0,146.0,B,0,19.828724713699405,-0.0241105697590784,0.7552682254827371,0.0
38.0,M,172.2,94.5,33.4,93.0,149.0,42.3,8.8,47.0,202.0,D,1,31.86878558681057,0.17468913148475532,0.672100672100672,42.3
63.0,F,167.8,68.6,36.0,89.0,151.0,27.3,22.1,18.0,126.0,C,0,24.363529430149114,-0.9872796716502801,0.621811224489796,0.0
53.0,F,158.8,56.8,33.6,69.0,126.0,25.6,19.7,23.0,146.0,B,0,22.52409443623143,-0.616830017076741,0.6787714237230613,0.0
64.0,F,157.8,60.4,34.9,82.0,150.0,24.0,17.2,4.0,95.0,D,0,24.256209830672375,-2.0245387044561896,0.6103701895199438,0.0
23.0,M,169.0,86.22,33.9,68.0,124.0,42.8,5.4,41.0,198.0,D,1,30.188018626798787,-0.34030204767107325,0.7509902367759917,42.8
24.0,M,174.9,70.5,15.1,71.0,130.0,35.7,16.5,61.0,219.0,A,1,23.046739768963786,1.3763352161816886,0.596446382477508,35.7
30.0,F,148.8,44.3,29.2,67.0,104.0,20.4,12.3,28.0,128.0,C,0,20.007732107758116,-0.24638036250320186,0.650418946321307,0.0
51.0,M,161.2,56.3,23.7,93.0,136.0,31.3,7.2,20.0,183.0,D,1,21.665979102143357,-2.1427711747164735,0.7286373085581129,31.3
58.0,M,175.9,77.3,20.9,85.0,154.0,44.4,7.4,35.0,190.0,C,1,24.983185637350793,-0.8552932268269019,0.7261510884906688,44.4
41.0,M,185.2,88.66,20.3,98.0,148.0,37.9,4.5,46.0,229.0,D,1,25.849119975369575,0.08885726829211721,0.536356022655452,37.9
22.0,M,163.9,69.4,17.0,82.0,149.0,50.3,17.4,66.0,222.0,B,1,25.83458938823767,1.8054945321448792,0.8732335682788791,50.3
63.0,F,157.4,55.82,40.3,82.0,147.0,21.2,13.2,4.0,103.0,D,0,22.530995254848076,-2.0245387044561896,0.6361678210711986,0.0
28.0,M,174.6,78.2,20.0,78.0,138.0,49.1,16.6,51.0,225.0,A,1,25.65182534715252,0.5180165842553077,0.784846547314578,49.1
50.0,F,166.7,62.6,31.0,61.0,101.0,23.1,15.0,20.0,52.0,C,0,22.526988303599033,-0.8390998098208644,0.5347964995138215,0.0
35.0,M,164.9,77.5,30.4,71.0,124.0,52.4,7.0,30.0,195.0,D,1,28.50101923322329,-1.2844525427900924,0.971449758991472,52.4
21.0,M,168.7,70.3,26.6,75.0,117.0,42.4,8.6,47.0,196.0,C,1,24.70160426905564,0.17468913148475532,0.8217022414641805,42.4
47.0,M,171.9,73.2,17.9,81.0,145.0,47.8,14.7,50.0,193.0,B,1,24.771900542849803,0.4321847210626696,0.7953781540570941,47.8
24.0,F,162.4,63.1,31.0,83.0,119.0,31.8,20.7,54.0,222.0,A,0,23.925295445169745,1.6799578412792016,0.7303796596155172,0.0
43.0,F,161.3,60.1,30.2,70.0,111.0,26.7,18.0,20.0,143.0,C,0,23.099667956686385,-0.8390998098208644,0.6364750249107267,0.0
54.0,F,155.6,62.3,36.4,72.0,130.0,22.9,18.5,5.0,113.0,D,0,25.73172262937728,-1.9504487735414817,0.5779500691521043,0.0
22.0,F,160.5,50.48,26.7,71.0,123.0,22.8,26.0,43.0,188.0,A,0,19.596083112547433,0.8649686012174155,0.6161855734741841,0.0
63.0,F,145.6,40.9,23.6,97.0,159.0,23.1,19.7,8.0,143.0,C,0,19.293035261441855,-1.7281789807973582,0.7392567749203139,0.0
27.0,M,176.4,76.2,20.9,83.0,131.0,49.4,2.3,58.0,217.0,D,1,24.48825335122711,1.1188396266037743,0.8195878170095994,49.4
30.0,M,185.0,101.6,20.0,87.0,145.0,43.5,16.9,49.0,253.0,D,1,29.685902118334546,0.3463528578700315,0.5351870078740157,43.5
30.0,M,172.2,66.68,19.4,70.0,121.0,43.5,11.2,47.0,205.0,C,1,22.486884898714592,0.17468913148475532,0.8093914715816141,43.5
56.0,M,173.8,89.3,24.8,98.0,147.0,40.3,17.5,42.0,219.0,D,1,29.563232211409215,-0.25447018447843517,0.6001167472778823,40.3
21.0,F,164.9,54.58,23.2,78.0,114.0,22.8,33.3,30.0,184.0,C,0,20.072072641926802,-0.09820050067378622,0.5439263466471235,0.0
28.0,M,176.2,62.86,18.9,71.0,130.0,38.0,17.0,59.0,239.0,A,1,20.247087910884474,1.2046714897964126,0.7453982447048282,38.0
40.0,M,174.4,88.2,30.2,96.0,141.0,50.1,5.4,34.0,213.0,D,1,28.998506018011955,-0.9411250900195399,0.8137925657368965,50.1
44.0,M,170.5,71.6,22.5,71.0,117.0,52.1,11.3,41.0,195.0,C,1,24.629991142147034,-0.34030204767107325,0.9389079113353759,52.1
61.0,F,160.6,67.26,27.8,71.0,109.0,25.6,13.9,10.0,84.0,C,0,26.077489613203298,-1.5799991189679428,0.5271641943489646,0.0
38.0,F,162.0,63.0,42.6,81.0,123.0,24.0,15.1,22.0,129.0,C,0,24.005486968449926,-0.6909199479914488,0.6636801061888169,0.0
21.0,F,162.3,63.4,30.1,91.0,139.0,27.3,21.8,54.0,197.0,B,0,24.068676970641903,1.6799578412792016,0.6160219872463141,0.0
24.0,M,187.6,81.22,16.0,78.0,133.0,60.6,16.5,52.0,235.0,C,1,23.07795472833821,0.6038484474479457,0.8882400534702923,60.6
27.0,M,173.4,72.4,14.7,71.0,128.0,57.8,16.1,46.0,221.0,B,1,24.07910718395507,0.08885726829211721,0.9359232607695943,57.8
21.0,F,158.5,48.8,22.5,61.0,102.0,29.1,21.7,36.0,169.0,A,0,19.4250116928221,0.34633908481446074,0.7694341618191434,0.0
46.0,M,169.4,69.6,17.2,86.0,144.0,46.1,25.5,51.0,202.0,A,1,24.253947190514754,0.5180165842553077,0.7999472485979233,46.1
60.0,F,143.4,52.2,34.2,99.0,151.0,26.1,21.8,22.0,71.0,B,0,25.38470965144167,-0.6909199479914488,0.7598784194528876,0.0
60.0,M,171.4,66.4,26.7,69.0,108.0,38.7,10.9,31.0,213.0,C,1,22.6019778092148,-1.1986206795974543,0.7951314124163776,38.7
25.0,M,174.3,58.5,11.0,91.0,135.0,43.2,12.4,46.0,216.0,B,1,19.2557789555073,0.08885726829211721,0.829732065687122,43.2
37.0,M,176.1,74.3,18.1,71.0,125.0,39.3,13.5,46.0,232.0,B,1,23.9590780237211,0.08885726829211721,0.6458324089548855,39.3
24.0,M,177.6,76.5,6.6,67.0,142.0,50.3,19.7,63.0,248.0,B,1,24.253560993425857,1.547998942566965,0.7039789506095087,50.3
40.0,M,172.0,77.3,21.0,79.0,118.0,55.1,16.0,41.0,186.0,C,1,26.128988642509466,-0.34030204767107325,0.9022876512682791,55.1
25.0,F,164.9,47.1,21.3,59.0,98.0,22.9,16.0,22.0,163.0,C,0,17.321264592062153,-0.6909199479914488,0.6177885328736339,0.0
30.0,M,181.0,81.88,15.5,80.0,120.0,43.3,14.9,59.0,223.0,B,1,24.993132077775403,1.2046714897964126,0.6258256417964809,43.3
29.0,M,170.7,66.4,16.5,77.0,122.0,48.7,17.1,55.0,230.0,A,1,22.787728533633697,0.86134403702586,0.8783637544188732,48.7
54.0,F,158.7,63.0,38.6,69.0,115.0,29.9,12.6,14.0,118.0,D,0,25.014204494695203,-1.2836393953091114,0.7729693397445839,0.0
24.0,M,175.8,69.3,21.2,76.0,133.0,50.4,15.6,51.0,222.0,B,1,22.423091707532993,0.5180165842553077,0.9229349330872173,50.4
35.0,M,185.2,81.1,12.7,70.0,129.0,53.5,15.0,58.0,246.0,A,1,23.644976652407767,1.1188396266037743,0.755646515622109,53.5
21.0,M,177.6,75.6,21.8,85.0,138.0,40.7,20.2,63.0,231.0,A,1,23.968224981738494,1.547998942566965,0.688439627058553,40.7
37.0,M,179.7,79.3,22.9,89.0,155.0,41.2,16.8,45.0,210.0,C,1,24.55709741921319,0.003025405099479116,0.6738599581618017,41.2
23.0,F,163.1,69.0,30.7,68.0,114.0,30.0,25.5,44.0,178.0,A,0,25.93827967555347,0.9390585321321233,0.6273919317397577,0.0
27.0,F,164.4,52.6,24.7,61.0,109.0,28.3,22.3,51.0,172.0,A,0,19.461760231113953,1.457688048535078,0.7145057286696054,0.0
45.0,M,178.8,74.0,11.4,71.0,125.0,47.4,28.2,47.0,222.0,A,1,23.14710548573888,0.17468913148475532,0.7229577207003842,47.4
23.0,F,168.5,59.6,15.7,97.0,140.0,38.2,24.4,55.0,171.0,A,0,20.991643846472186,1.7540477721939094,0.7603079446209208,0.0
21.0,F,164.0,66.5,31.4,95.0,148.0,30.1,24.0,39.0,185.0,B,0,24.72486615110054,0.5686088775585841,0.6598127972993709,0.0
42.0,F,155.9,55.1,28.9,88.0,136.0,27.7,15.0,26.0,160.0,B,0,22.6704096843382,-0.3945602243326175,0.7070637454978927,0.0
29.0,F,167.9,60.7,22.0,73.0,113.0,34.7,21.9,43.0,170.0,C,0,21.53214515148946,0.8649686012174155,0.7329024627212436,0.0
27.0,F,152.5,47.9,31.8,60.0,111.0,16.5,23.2,16.0,137.0,D,0,20.596613813491,-1.1354595334796957,0.5050845174759244,0.0
29.0,F,165.2,53.0,20.1,62.0,102.0,27.1,20.9,45.0,153.0,B,0,19.420293253756547,1.013148463046831,0.639950881998725,0.0
38.0,M,171.9,78.0,21.0,77.0,131.0,43.2,8.7,44.0,224.0,C,1,26.39628746369241,-0.08280645809315898,0.7010710808179162,43.2
28.0,M,174.3,72.5,7.9,81.0,127.0,62.8,19.9,56.0,248.0,A,1,23.86399956024409,0.9471759002184982,0.940506945224456,62.8
60.0,F,150.7,60.6,34.2,60.0,108.0,16.5,12.4,10.0,103.0,D,0,26.68370431461409,-1.5799991189679428,0.41379517890998835,0.0
21.0,F,166.2,74.0,35.7,66.0,125.0,36.8,14.8,41.0,186.0,D,0,26.789812920219937,0.7167887393879998,0.7734017065276785,0.0
23.0,F,155.2,53.5,34.8,59.0,115.0,31.8,16.5,46.0,180.0,B,0,22.211114358592845,1.0872383939615389,0.911644974485408,0.0
44.0,M,170.2,70.4,20.4,92.0,132.0,39.4,9.8,41.0,224.0,B,1,24.302645260086635,-0.34030204767107325,0.7030893101873,39.4
56.0,M,164.7,66.3,24.7,69.0,147.0,38.5,11.3,33.0,185.0,B,1,24.441414151468205,-1.026956953212178,0.7711737264115985,38.5
23.0,M,172.0,65.0,18.0,61.0,124.0,31.8,-1.2,28.0,216.0,D,1,21.971335857220122,-1.4561162691753686,0.5966228893058161,31.8
27.0,M,164.5,67.8,15.3,60.0,124.0,47.3,16.4,53.0,244.0,A,1,25.05520089430068,0.6896803106405839,0.823660115695514,47.3
21.0,M,173.5,77.1,19.1,60.0,108.0,36.1,20.6,61.0,233.0,C,1,25.612703369349465,1.3763352161816886,0.5787677217554138,36.1
35.0,M,172.3,76.6,19.7,92.0,144.0,40.0,18.3,46.0,209.0,C,1,25.80228778039356,0.08885726829211721,0.650302878565692,40.0
60.0,F,149.4,52.4,27.7,86.0,111.0,14.6,19.9,32.0,138.0,D,0,23.476323858575757,0.049979361155629426,0.38537476375999064,0.0
21.0,M,171.9,67.3,19.9,69.0,135.0,36.7,21.9,50.0,229.0,C,1,22.775258285980758,0.4321847210626696,0.6807983334353604,36.7
41.0,F,165.1,57.2,30.1,92.0,143.0,19.7,9.4,21.0,159.0,D,0,20.984657353930093,-0.7650098789061566,0.49271186610242396,0.0
31.0,M,171.5,72.3,30.4,95.0,151.0,39.3,6.3,45.0,189.0,D,1,24.581594403692336,0.003025405099479116,0.7809891734630611,39.3
22.0,F,157.6,54.5,28.5,69.0,114.0,23.5,22.5,44.0,162.0,A,0,21.94239738205056,0.9390585321321233,0.6030666581125297,0.0
27.0,M,173.0,78.9,20.1,64.0,113.0,52.0,19.8,53.0,247.0,A,1,26.362390992014436,0.6896803106405839,0.8248587032903931,52.0
63.0,F,153.7,53.3,30.3,69.0,120.0,17.8,16.3,1.0,35.0,D,0,22.562097623190958,-2.246808497200313,0.4791373374499665,0.0
34.0,M,176.0,70.4,23.1,83.0,127.0,47.1,16.8,43.0,226.0,B,1,22.72727272727273,-0.1686383212857971,0.8700053197777514,47.1
45.0,F,164.2,55.0,27.2,67.0,125.0,27.4,18.6,34.0,161.0,C,0,20.39935256163943,0.19815922298504507,0.6843156843156843,0.0
37.0,M,172.5,71.6,19.8,77.0,140.0,43.0,17.7,46.0,202.0,C,1,24.062171812644397,0.08885726829211721,0.7488262583764054,43.0
28.0,F,167.2,53.0,21.0,66.0,111.0,20.2,13.0,36.0,165.0,C,0,18.958471646711384,0.34633908481446074,0.4824456651540482,0.0
25.0,M,184.5,85.9,18.6,72.0,118.0,46.5,17.0,52.0,195.0,B,1,25.234832294122402,0.6038484474479457,0.6650210375472307,46.5
25.0,F,164.4,54.4,30.0,58.0,116.0,24.4,24.6,50.0,168.0,B,0,20.127752026095035,1.3835981176203702,0.6407563025210083,0.0
22.0,M,169.4,57.2,10.7,69.0,119.0,33.9,0.0,65.0,250.0,D,1,19.932841656572474,1.7196626689522412,0.6636700365703724,33.9
43.0,M,167.0,60.58,11.5,64.0,125.0,45.4,14.4,52.0,238.0,A,1,21.721825809458927,0.6038484474479457,0.8468048040318353,45.4
54.0,F,149.3,48.7,26.6,70.0,118.0,21.3,15.9,26.0,149.0,B,0,21.84788221344618,-0.3945602243326175,0.5958742006053858,0.0
21.0,M,173.0,67.8,7.9,81.0,123.0,46.5,17.6,58.0,245.0,A,1,22.65361355207324,1.1188396266037743,0.744669606910534,46.5
25.0,M,171.7,66.0,11.6,82.0,131.0,47.3,16.9,64.0,241.0,A,1,22.387383827286087,1.633830805759603,0.810708898944193,47.3
36.0,M,177.5,73.1,13.8,82.0,135.0,50.8,19.1,64.0,252.0,C,1,23.201745685379883,1.633830805759603,0.8061930864181858,50.8
52.0,M,169.1,70.5,24.5,85.0,136.0,43.0,10.9,27.0,204.0,C,1,24.65482372500465,-1.5419481323680067,0.807853083462496,43.0
25.0,M,176.4,96.96,29.4,93.0,152.0,43.2,11.9,42.0,214.0,D,1,31.159856232742527,-0.25447018447843517,0.631082938322161,43.2
62.0,F,159.2,50.8,27.1,71.0,128.0,25.6,24.2,22.0,147.0,A,0,20.043685765510975,-0.6909199479914488,0.6912716157393908,0.0
28.0,F,169.0,69.1,30.4,66.0,113.0,35.0,22.1,40.0,166.0,A,0,24.193830748223103,0.642698808473292,0.7277475589267596,0.0
48.0,M,172.3,92.2,32.0,92.0,147.0,35.3,6.3,23.0,202.0,D,1,31.057061793110787,-1.885275585138559,0.5630343243588107,35.3
30.0,M,176.9,77.9,19.6,96.0,141.0,40.6,13.4,53.0,256.0,B,1,24.893260956470026,0.6896803106405839,0.6482350762235037,40.6
60.0,F,152.0,49.8,26.7,63.0,122.0,22.4,10.9,20.0,111.0,D,0,21.554709141274238,-0.8390998098208644,0.6136414690138453,0.0
24.0,F,155.0,49.7,33.5,76.0,130.0,23.2,18.0,36.0,155.0,C,0,20.68678459937565,0.34633908481446074,0.7019560974871786,0.0
62.0,F,149.1,42.3,18.6,67.0,101.0,22.6,19.0,25.0,122.0,B,0,19.027646765907317,-0.46865015524732534,0.6563623584900182,0.0
25.0,F,166.1,54.8,21.6,76.0,121.0,35.4,32.2,49.0,210.0,A,0,19.86283768183286,1.3095081867056624,0.8239609712498137,0.0
47.0,M,171.2,71.3,25.6,96.0,131.0,45.0,5.3,28.0,203.0,D,1,24.32663333042187,-1.4561162691753686,0.8483011355924536,45.0
44.0,M,169.4,73.8,24.5,96.0,133.0,39.5,6.7,23.0,196.0,D,1,25.717547452011335,-1.885275585138559,0.708914373911951,39.5
41.0,M,173.3,73.9,23.1,84.0,135.0,39.0,15.1,33.0,214.0,C,1,24.606356564419873,-1.026956953212178,0.6862681267167701,39.0
45.0,M,182.0,91.4,22.6,97.0,153.0,55.3,9.0,36.0,243.0,C,1,27.593285835044078,-0.7694613636342638,0.7816961534329607,55.3
24.0,M,177.9,67.5,19.9,67.0,125.0,36.9,9.7,46.0,222.0,C,1,21.32808567634203,0.08885726829211721,0.6824802330420308,36.9
44.0,M,176.1,71.94,15.4,63.0,114.0,32.8,4.6,28.0,180.0,D,1,23.198062894030905,-1.4561162691753686,0.5389308531998362,32.8
57.0,F,161.3,70.4,35.4,75.0,130.0,32.1,12.5,13.0,107.0,D,0,27.058512881043622,-1.3577293262238193,0.7058295806360821,0.0
43.0,F,164.4,56.6,22.2,71.0,114.0,30.9,22.8,43.0,162.0,A,0,20.941741997738585,0.8649686012174155,0.7017177323389682,0.0
24.0,F,157.0,52.6,24.4,74.0,115.0,21.9,20.3,43.0,174.0,A,0,21.33960809769159,0.8649686012174155,0.5507272617538777,0.0
27.0,M,181.2,90.7,24.5,77.0,146.0,47.0,12.9,58.0,199.0,D,1,27.624275738393546,1.1188396266037743,0.6863468095825698,47.0
40.0,F,162.9,51.3,21.7,82.0,123.0,27.9,16.4,38.0,167.0,B,0,19.331929224789636,0.49451894664387636,0.6945844816383232,0.0
23.0,F,156.0,55.1,16.8,80.0,120.0,35.3,15.3,30.0,166.0,C,0,22.6413543721236,-0.09820050067378622,0.7700160547256736,0.0
49.0,F,162.2,59.9,27.0,68.0,106.0,31.3,18.0,24.0,145.0,B,0,22.768012576761276,-0.5427400861620332,0.7158048802799186,0.0
64.0,M,167.4,61.5,24.1,84.0,139.0,35.0,6.2,18.0,165.0,D,1,21.946446388578423,-2.3144349011017495,0.7498098696401984,35.0
32.0,M,178.0,73.9,22.3,82.0,131.0,38.0,-18.7,33.0,158.0,D,1,23.324075243024872,-1.026956953212178,0.6617868593511353,38.0
53.0,M,166.0,64.6,18.9,78.0,148.0,40.8,17.0,32.0,221.0,B,1,23.443170271447233,-1.112788816404816,0.7787656564345512,40.8
59.0,M,166.5,67.6,28.6,77.0,136.0,36.1,4.0,37.0,149.0,C,1,24.38474510546582,-0.6836295004416256,0.7479323090182819,36.1
26.0,M,172.3,71.6,23.5,60.0,125.0,40.6,10.3,33.0,181.0,D,1,24.118065340420088,-1.026956953212178,0.7412275897323549,40.6
31.0,M,168.1,63.4,17.6,70.0,130.0,39.4,23.4,49.0,185.0,B,1,22.43643393761893,0.3463528578700315,0.7541882331322165,39.4
24.0,M,182.1,80.1,20.2,84.0,147.0,50.7,8.2,37.0,168.0,D,1,24.155310504303174,-0.6836295004416256,0.7931814555114378,50.7
27.0,M,175.3,63.5,18.1,77.0,120.0,40.5,26.9,40.0,227.0,C,1,20.663785885430208,-0.4261339108637114,0.7787488102448733,40.5
63.0,F,164.7,81.2,38.4,69.0,117.0,23.2,22.6,12.0,129.0,D,0,29.934280981888666,-1.431819257138527,0.46382189239332094,0.0
28.0,M,179.6,66.0,23.6,85.0,139.0,40.8,5.6,38.0,213.0,C,1,20.461208029722073,-0.5977976372489876,0.809138505473584,40.8
27.0,M,174.3,66.1,16.4,97.0,153.0,39.0,-4.5,51.0,234.0,D,1,21.757384426650123,0.5180165842553077,0.7057597231974173,39.0
30.0,M,174.9,74.1,20.2,69.0,123.0,46.0,15.3,48.0,239.0,A,1,24.22359456567683,0.2605209946773934,0.7779232155963458,46.0
48.0,M,159.8,62.2,23.1,89.0,146.0,40.3,19.3,56.0,197.0,A,1,24.357731269217933,0.9471759002184982,0.8425357189150313,40.3
24.0,M,177.4,79.6,21.8,92.0,150.0,53.8,25.6,56.0,259.0,A,1,25.293319894403563,0.9471759002184982,0.8642959040727936,53.8
21.0,M,176.5,71.4,14.3,66.0,135.0,45.1,17.3,52.0,280.0,B,1,22.919692799075513,0.6038484474479457,0.7370509463995633,45.1
55.0,F,157.1,56.1,31.4,76.0,132.0,28.6,19.9,24.0,129.0,A,0,22.73057862490939,-0.5427400861620332,0.7431544046189905,0.0
32.0,M,171.2,66.6,15.6,82.0,132.0,43.0,18.0,54.0,232.0,A,1,22.72305441523277,0.775512173833222,0.7649829924711442,43.0
31.0,M,177.3,72.0,29.2,85.0,133.0,37.0,-7.8,17.0,202.0,D,1,22.904194616941655,-2.4002667642943876,0.7258317639673572,37.0
31.0,F,165.2,55.0,21.8,67.0,107.0,26.7,21.7,25.0,186.0,B,0,20.153134508615285,-0.46865015524732534,0.6207858637526156,0.0
36.0,F,160.3,62.16,32.2,80.0,120.0,29.8,19.8,26.0,166.0,B,0,24.19045076507748,-0.3945602243326175,0.7070914150560169,0.0
28.0,M,178.0,79.7,19.0,75.0,137.0,42.7,7.4,52.0,204.0,C,1,25.154652190380002,0.6038484474479457,0.6614309834719705,42.7
36.0,M,176.3,79.8,15.4,92.0,132.0,54.9,21.4,55.0,262.0,A,1,25.674279616069775,0.86134403702586,0.8132032208180026,54.9
26.0,M,171.4,72.6,17.9,84.0,122.0,51.3,18.0,53.0,205.0,A,1,24.712403448027022,0.6896803106405839,0.8606718273421851,51.3
28.0,M,187.9,79.3,13.5,81.0,156.0,53.5,28.0,50.0,239.0,B,1,22.46051071179426,0.4321847210626696,0.7799459140310083,53.5
64.0,F,149.8,64.6,43.6,76.0,146.0,16.9,12.8,2.0,83.0,D,0,28.787827472678288,-2.1727185662856052,0.46384735305096275,0.0
63.0,M,169.8,77.9,30.7,92.0,152.0,32.6,6.5,12.0,166.0,D,1,27.018552970930948,-2.829426080257578,0.6038748015641467,32.6
31.0,M,171.2,74.0,24.5,84.0,123.0,52.9,5.8,54.0,193.0,C,1,25.247838239147526,0.775512173833222,0.946840880615715,52.9
31.0,F,164.5,51.84,19.9,75.0,124.0,24.2,21.2,41.0,196.0,A,0,19.157250949270612,0.7167887393879998,0.5827977373961559,0.0
31.0,M,186.4,79.9,18.1,80.0,115.0,49.7,10.1,53.0,222.0,B,1,22.996141023043343,0.6896803106405839,0.7594963790207845,49.7
21.0,M,175.0,61.8,11.0,65.0,120.0,40.3,11.9,48.0,232.0,B,1,20.179591836734694,0.2605209946773934,0.7327006290680339,40.3
40.0,M,171.0,75.8,25.2,96.0,139.0,38.3,-5.4,33.0,201.0,D,1,25.922506070243838,-1.026956953212178,0.6755040706616059,38.3
24.0,M,187.0,104.0,27.6,80.0,120.0,39.0,-8.5,25.0,180.0,D,1,29.740627412851378,-1.713611858753283,0.5179558011049724,39.0
34.0,M,169.0,80.2,20.2,92.0,148.0,47.6,27.0,55.0,237.0,C,1,28.080249290991215,0.86134403702586,0.7437546484665528,47.6
40.0,M,171.3,75.2,20.7,64.0,111.0,44.4,15.4,41.0,220.0,B,1,25.62731544669399,-0.34030204767107325,0.7445466985055403,44.4
26.0,M,169.8,82.12,37.2,111.0,167.0,42.3,9.2,28.0,185.0,D,1,28.48220243867586,-1.4561162691753686,0.8202226972490159,42.3
26.0,M,173.5,75.3,17.0,72.0,129.0,46.2,19.4,54.0,238.0,A,1,25.01474142298333,0.775512173833222,0.7392118273892383,46.2
